crate,config,lto,opt,panic,rule,n_fdes,n_gt_known,n_gt_excluded_unknown_or_conflict,coverage,ambiguous_fraction,predicted_author,predicted_dep,actual_author,actual_workspace,actual_dep,actual_std,tp_author,tp_dep,precision_author,precision_dep,recall_author_excl,recall_author_ambig_err,recall_dep_excl,recall_dep_ambig_err
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@2,6481,4982,1499,0.25736769017126987,0.0012343774108933806,7,1653,96,0,1947,2939,4,1017,0.5714285714285714,0.6152450090744102,0.0449438202247191,0.041666666666666664,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@3,6481,4982,1499,0.25736769017126987,0.0015429717636167258,5,1653,96,0,1947,2939,2,1017,0.4,0.6152450090744102,0.022988505747126436,0.020833333333333332,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@4,6481,4982,1499,0.25736769017126987,0.001851566116340071,3,1653,96,0,1947,2939,1,1017,0.3333333333333333,0.6152450090744102,0.011627906976744186,0.010416666666666666,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@5,6481,4982,1499,0.25736769017126987,0.0020058632927017436,2,1653,96,0,1947,2939,0,1017,0.0,0.6152450090744102,0.0,0.0,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@6,6481,4982,1499,0.25736769017126987,0.002160160469063416,1,1653,96,0,1947,2939,0,1017,0.0,0.6152450090744102,0.0,0.0,0.5226104830421378,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.10,6481,4982,1499,0.25736769017126987,0.0,24,1644,96,0,1947,2939,20,1017,0.8333333333333334,0.6186131386861314,0.20833333333333334,0.20833333333333334,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.20,6481,4982,1499,0.25736769017126987,0.0,24,1644,96,0,1947,2939,20,1017,0.8333333333333334,0.6186131386861314,0.20833333333333334,0.20833333333333334,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.30,6481,4982,1499,0.25736769017126987,0.0,21,1647,96,0,1947,2939,17,1017,0.8095238095238095,0.6174863387978142,0.17708333333333334,0.17708333333333334,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.40,6481,4982,1499,0.25736769017126987,0.0,18,1650,96,0,1947,2939,14,1017,0.7777777777777778,0.6163636363636363,0.14583333333333334,0.14583333333333334,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.50,6481,4982,1499,0.25736769017126987,0.0,18,1650,96,0,1947,2939,14,1017,0.7777777777777778,0.6163636363636363,0.14583333333333334,0.14583333333333334,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.60,6481,4982,1499,0.25736769017126987,0.0,13,1655,96,0,1947,2939,9,1017,0.6923076923076923,0.6145015105740181,0.09375,0.09375,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.70,6481,4982,1499,0.25736769017126987,0.0,11,1657,96,0,1947,2939,8,1017,0.7272727272727273,0.6137598068799034,0.08333333333333333,0.08333333333333333,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.80,6481,4982,1499,0.25736769017126987,0.0,10,1658,96,0,1947,2939,7,1017,0.7,0.6133896260554885,0.07291666666666667,0.07291666666666667,0.522342064714946,0.522342064714946
ouch,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.90,6481,4982,1499,0.25736769017126987,0.0,8,1660,96,0,1947,2939,6,1018,0.75,0.6132530120481928,0.0625,0.0625,0.5228556753980482,0.5228556753980482
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,A@1,10256,8643,1613,0.18428237129485178,0.0,17,1873,103,0,3481,5059,15,1233,0.8823529411764706,0.6583021890016018,0.14563106796116504,0.14563106796116504,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,A@2,10256,8643,1613,0.18428237129485178,0.0009750390015600624,7,1873,103,0,3481,5059,5,1233,0.7142857142857143,0.6583021890016018,0.053763440860215055,0.04854368932038835,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,A@3,10256,8643,1613,0.18428237129485178,0.0009750390015600624,7,1873,103,0,3481,5059,5,1233,0.7142857142857143,0.6583021890016018,0.053763440860215055,0.04854368932038835,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,A@4,10256,8643,1613,0.18428237129485178,0.0012675507020280812,4,1873,103,0,3481,5059,3,1233,0.75,0.6583021890016018,0.03296703296703297,0.02912621359223301,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,A@5,10256,8643,1613,0.18428237129485178,0.0012675507020280812,4,1873,103,0,3481,5059,3,1233,0.75,0.6583021890016018,0.03296703296703297,0.02912621359223301,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,A@6,10256,8643,1613,0.18428237129485178,0.0014625585023400937,2,1873,103,0,3481,5059,2,1233,1.0,0.6583021890016018,0.022222222222222223,0.019417475728155338,0.3543103448275862,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,B@1,10256,8643,1613,0.18428237129485178,0.0,20,1870,103,0,3481,5059,17,1233,0.85,0.6593582887700534,0.1650485436893204,0.1650485436893204,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,B@2,10256,8643,1613,0.18428237129485178,0.001170046801872075,8,1870,103,0,3481,5059,6,1233,0.75,0.6593582887700534,0.06521739130434782,0.05825242718446602,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,B@3,10256,8643,1613,0.18428237129485178,0.001170046801872075,8,1870,103,0,3481,5059,6,1233,0.75,0.6593582887700534,0.06521739130434782,0.05825242718446602,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,B@4,10256,8643,1613,0.18428237129485178,0.0015600624024961,4,1870,103,0,3481,5059,3,1233,0.75,0.6593582887700534,0.033707865168539325,0.02912621359223301,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,B@5,10256,8643,1613,0.18428237129485178,0.0015600624024961,4,1870,103,0,3481,5059,3,1233,0.75,0.6593582887700534,0.033707865168539325,0.02912621359223301,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,B@6,10256,8643,1613,0.18428237129485178,0.0017550702028081124,2,1870,103,0,3481,5059,2,1233,1.0,0.6593582887700534,0.022727272727272728,0.019417475728155338,0.3543103448275862,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.10,10256,8643,1613,0.18428237129485178,0.0,27,1863,103,0,3481,5059,24,1233,0.8888888888888888,0.6618357487922706,0.23300970873786409,0.23300970873786409,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.20,10256,8643,1613,0.18428237129485178,0.0,27,1863,103,0,3481,5059,24,1233,0.8888888888888888,0.6618357487922706,0.23300970873786409,0.23300970873786409,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.30,10256,8643,1613,0.18428237129485178,0.0,25,1865,103,0,3481,5059,22,1233,0.88,0.6611260053619303,0.21359223300970873,0.21359223300970873,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.40,10256,8643,1613,0.18428237129485178,0.0,24,1866,103,0,3481,5059,21,1233,0.875,0.6607717041800643,0.20388349514563106,0.20388349514563106,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.50,10256,8643,1613,0.18428237129485178,0.0,24,1866,103,0,3481,5059,21,1233,0.875,0.6607717041800643,0.20388349514563106,0.20388349514563106,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.60,10256,8643,1613,0.18428237129485178,0.0,21,1869,103,0,3481,5059,19,1233,0.9047619047619048,0.6597110754414125,0.18446601941747573,0.18446601941747573,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.70,10256,8643,1613,0.18428237129485178,0.0,20,1870,103,0,3481,5059,18,1233,0.9,0.6593582887700534,0.17475728155339806,0.17475728155339806,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.80,10256,8643,1613,0.18428237129485178,0.0,18,1872,103,0,3481,5059,16,1233,0.8888888888888888,0.6586538461538461,0.1553398058252427,0.1553398058252427,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.90,10256,8643,1613,0.18428237129485178,0.0,17,1873,103,0,3481,5059,15,1233,0.8823529411764706,0.6583021890016018,0.14563106796116504,0.14563106796116504,0.35420856075840274,0.35420856075840274
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@1,10798,9184,1614,0.17521763289498055,0.0,17,1875,108,0,3504,5572,15,1232,0.8823529411764706,0.6570666666666667,0.1388888888888889,0.1388888888888889,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@2,10798,9184,1614,0.17521763289498055,0.0009260974254491572,7,1875,108,0,3504,5572,5,1232,0.7142857142857143,0.6570666666666667,0.05102040816326531,0.046296296296296294,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@3,10798,9184,1614,0.17521763289498055,0.0009260974254491572,7,1875,108,0,3504,5572,5,1232,0.7142857142857143,0.6570666666666667,0.05102040816326531,0.046296296296296294,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@4,10798,9184,1614,0.17521763289498055,0.0012039266530839044,4,1875,108,0,3504,5572,3,1232,0.75,0.6570666666666667,0.03125,0.027777777777777776,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@5,10798,9184,1614,0.17521763289498055,0.0012039266530839044,4,1875,108,0,3504,5572,3,1232,0.75,0.6570666666666667,0.03125,0.027777777777777776,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@6,10798,9184,1614,0.17521763289498055,0.0013891461381737359,2,1875,108,0,3504,5572,2,1232,1.0,0.6570666666666667,0.021052631578947368,0.018518518518518517,0.3516985441050528,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,B@1,10798,9184,1614,0.17521763289498055,0.0,21,1871,108,0,3504,5572,18,1232,0.8571428571428571,0.6584714056654195,0.16666666666666666,0.16666666666666666,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,B@2,10798,9184,1614,0.17521763289498055,0.0011113169105389886,9,1871,108,0,3504,5572,7,1232,0.7777777777777778,0.6584714056654195,0.07216494845360824,0.06481481481481481,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,B@3,10798,9184,1614,0.17521763289498055,0.0011113169105389886,9,1871,108,0,3504,5572,7,1232,0.7777777777777778,0.6584714056654195,0.07216494845360824,0.06481481481481481,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,B@4,10798,9184,1614,0.17521763289498055,0.0014817558807186516,5,1871,108,0,3504,5572,4,1232,0.8,0.6584714056654195,0.0425531914893617,0.037037037037037035,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,B@5,10798,9184,1614,0.17521763289498055,0.0014817558807186516,5,1871,108,0,3504,5572,4,1232,0.8,0.6584714056654195,0.0425531914893617,0.037037037037037035,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,B@6,10798,9184,1614,0.17521763289498055,0.0016669753658084831,3,1871,108,0,3504,5572,3,1232,1.0,0.6584714056654195,0.03225806451612903,0.027777777777777776,0.3516985441050528,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.10,10798,9184,1614,0.17521763289498055,0.0,28,1864,108,0,3504,5572,25,1232,0.8928571428571429,0.6609442060085837,0.23148148148148148,0.23148148148148148,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.20,10798,9184,1614,0.17521763289498055,0.0,28,1864,108,0,3504,5572,25,1232,0.8928571428571429,0.6609442060085837,0.23148148148148148,0.23148148148148148,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.30,10798,9184,1614,0.17521763289498055,0.0,26,1866,108,0,3504,5572,23,1232,0.8846153846153846,0.6602357984994641,0.21296296296296297,0.21296296296296297,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.40,10798,9184,1614,0.17521763289498055,0.0,25,1867,108,0,3504,5572,22,1232,0.88,0.6598821638993037,0.2037037037037037,0.2037037037037037,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.50,10798,9184,1614,0.17521763289498055,0.0,25,1867,108,0,3504,5572,22,1232,0.88,0.6598821638993037,0.2037037037037037,0.2037037037037037,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.60,10798,9184,1614,0.17521763289498055,0.0,22,1870,108,0,3504,5572,20,1232,0.9090909090909091,0.6588235294117647,0.18518518518518517,0.18518518518518517,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.70,10798,9184,1614,0.17521763289498055,0.0,21,1871,108,0,3504,5572,19,1232,0.9047619047619048,0.6584714056654195,0.17592592592592593,0.17592592592592593,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.80,10798,9184,1614,0.17521763289498055,0.0,18,1874,108,0,3504,5572,16,1232,0.8888888888888888,0.6574172892209178,0.14814814814814814,0.14814814814814814,0.3515981735159817,0.3515981735159817
ouch,lto-thin_opt-z_panic-unwind,thin,z,unwind,C@0.90,10798,9184,1614,0.17521763289498055,0.0,17,1875,108,0,3504,5572,15,1232,0.8823529411764706,0.6570666666666667,0.1388888888888889,0.1388888888888889,0.3515981735159817,0.3515981735159817
oxker,lto-fat_opt-3_panic-abort,fat,3,abort,A@1,3840,3696,144,0.31145833333333334,0.0,6,1190,153,0,2000,1543,6,716,1.0,0.6016806722689075,0.0392156862745098,0.0392156862745098,0.358,0.358
